"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Upper Egypt","EgOldK1","-2400","94.1","1433782.00761547","380355.348485405","50000","7","6.22679766281233","6","4.34501041734135","0.9",NA,"0","1","0.1","0.9","0.1","1","0.9","1","0.9","0.9","0","1","1","1","0.9","1","1","1","0.9","0.1","0.1",NA,"1","1","1","1","0","1","1","0.9","1","1","0.9","1","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","1","1","1",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgOldK2","-2300","94.1","1500000","254512.745416209","44138.4074363352","7","4.2969580986205","6","4.40422730641613","0.9",NA,"0.1","1","0","0.9","1","1","0.9","0","0.9","0.9","0","0","1","1","0.9","1","1","1","1","0.1","0.1",NA,"1","1","1","1","0","1","1","1","1","1","1","0","1","0.9","1",NA,"0.9","0.1","0.1","0.1","1","1","1",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgOldK2","-2200","94.1","1500000","254512.745416209","44138.4074363352","7","4.2969580986205","6","4.40422730641613","0.9",NA,"0.1","1","0","0.9","1","1","0.9","0","0.9","0.9","0","0","1","1","0.9","1","1","1","1","0.1","0.1",NA,"1","1","1","1","0","1","1","1","1","1","1","0","1","0.9","1",NA,"0.9","0.1","0.1","0.1","1","1","1",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgRegns","-2100","88.2",NA,"41250.4603464018",NA,"4","3.67784128859917","3","3","1","1","0.9","0.9","0.1",NA,"0.9","0","0.9","0.1","1","0.9","0","0.9","1","0.9","0.9","0.9","0.9","0.9","0.9","0.1","0.1",NA,"1","1","1","1","0","0.9","0.9","0.9","1","0.9","0.9","0.9","0.9","0.9","1",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMidKg","-2000","92.2","2488808.83104096","238000","30000","5.42640660869096","2.42759559803892","4","4.66249846589254","1","1","1","1","0.1",NA,"1","0.9","0.9","0.1","0","1","0","1","1","1","0.9","1","1","1","1","0","0",NA,"1","1","1","1","0","1","1","1","1","1",NA,"1","1","1","1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMidKg","-1900","92.2","2488808.83104096","413000","30000","5.42640660869096","2.42759559803892","4","4.66249846589254","1","1","1","1","0.1",NA,"1","0.9","0.9","0.1","0","1","0","1","1","1","0.9","1","1","1","1","0","0",NA,"1","1","1","1","0","1","1","1","1","1",NA,"1","1","1","1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMidKg","-1800","92.2","2488808.83104096","450000","30000","5.42640660869096","2.42759559803892","4","4.66249846589254","1","1","1","1","0.1",NA,"1","0.9","0.9","0.1","0","1","0","1","1","1","0.9","1","1","1","1","0","0",NA,"1","1","1","1","0","1","1","1","1","1",NA,"1","1","1","1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgThebH","-1700","88.2",NA,"11493.7468395395","59485.9056145344","4.86636821251257","6","3.75723606173089","4.62240877025541","1","1","1","1","0.1","0","0.9","0","0.9","0.1","0.1","0.1","0.1","0.9","1","0.9","0.9","0.9","1","1","1","0","0",NA,"1","1","1","1","0","1","1","1","1",NA,"0.9",NA,"1",NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgThebH","-1600","88.2",NA,"11493.7468395395","59485.9056145344","4.86636821251257","6","3.75723606173089","4.62240877025541","1","1","1","1","0.1","0","0.9","0","0.9","0.1","0.1","0.1","0.1","0.9","1","0.9","0.9","0.9","1","1","1","0","0",NA,"1","1","1","1","0","1","1","1","1",NA,"0.9",NA,"1",NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNKThu","-1500","96.1","3350000","650000","60000","5.0531657537151","7","5","5","1","1","1","1","0","0.9","1","0.9","0.9","1","0","1","0","1","1","1","1","1","1","1","0.9","0.1","0",NA,"1","1","1","1","0","1","1","1","1","1","1","0.9","1","1","1",NA,"0.9","0","0","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNKThu","-1400","96.1","3350000","900000","80000","5.0531657537151","7","5","5","1","1","1","1","0","0.9","1","0.9","0.9","1","0","1","0","1","1","1","1","1","1","1","0.9","0.1","0",NA,"1","1","1","1","0","1","1","1","1","1","1","0.9","1","1","1",NA,"0.9","0","0","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNKThu","-1300","96.1","3350000","1000000","80000","5.0531657537151","7","5","5","1","1","1","1","0","0.9","1","0.9","0.9","1","0","1","0","1","1","1","1","1","1","1","0.9","0.1","0",NA,"1","1","1","1","0","1","1","1","1","1","1","0.9","1","1","1",NA,"0.9","0","0","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNKRam","-1200","98","2636183.36899038","746000","281378.723299285","5.17131962106462","7","5","4.64940579256186","1","1","1","1","0","0.9","1","0.9","0.9","1","0","1","0","1","1","1","1","1","1","1","1","0.1","0.1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1",NA,"1","0","0","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNKRam","-1100","98","2636183.36899038","567000","281378.723299285","5.17131962106462","7","5","4.64940579256186","1","1","1","1","0","0.9","1","0.9","0.9","1","0","1","0","1","1","1","1","1","1","1","1","0.1","0.1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1",NA,"1","0","0","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgThebL","-1000","84.3",NA,"217481.084572407","120000","6.56904781267167","4.33055091012888","4.31793857325756","5.44238379022762","0.9","0.9","1","1","0.1",NA,"1",NA,NA,NA,NA,"0.9","0","0.9","1","0.9","0.9","0.9","0.9","1","0.9","0.1","0.1",NA,"1","1","1","1","0","0.9","1","0.9","1","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgThebL","-900","84.3",NA,"217481.084572407","100000","6.56904781267167","4.33055091012888","4.31793857325756","5.44238379022762","0.9","0.9","1","1","0.1",NA,"1",NA,NA,NA,NA,"0.9","0","0.9","1","0.9","0.9","0.9","0.9","1","0.9","0.1","0.1",NA,"1","1","1","1","0","0.9","1","0.9","1","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgThebL","-800","84.3",NA,"217481.084572407","100000","6.56904781267167","4.33055091012888","4.31793857325756","5.44238379022762","0.9","0.9","1","1","0.1",NA,"1",NA,NA,NA,NA,"0.9","0","0.9","1","0.9","0.9","0.9","0.9","1","0.9","0.1","0.1",NA,"1","1","1","1","0","0.9","1","0.9","1","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","SdKusht","-700","86.3","2741885.89505686","655399.804326111","65000","5","4.40884138526009","6","4","1","1","1","1","0.1",NA,"1",NA,NA,NA,"0.1","1","0.1","1","1","0.9","0.9","0.9","0.9","1","1",NA,"0.1",NA,"1","1","1","1","0","1","1","1","0.9","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgSaite","-600","90.2","2198167.41270458","389481.22311586","26184.7604333509","5","7.02100285015275","3","4","1","1","1","1","0.1","0.9","1","0.1","1","0.1","0.1","1",NA,"1","1","0.9","0.9","1","1","1","1",NA,NA,NA,"1","1","1","1","0","1","1","0.9","1","1","0.9","0.9","0.9","0.9","1",NA,"1","0.1","0.1","0","2","2",NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgIntOc","-400","96.1","2556673.23104396","506684.762591761","53991.8438011836","5","8.76984752630372","2.82718782579751","4","0.9","1","1","0.9","0.1","0.1","1","1","0.9","0.1","0.1","0.9","1","0.9","0.9","0.9","0.9","0.9","1","0.9","1","0.9","0.1",NA,"1","1","1","1","1","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9","1",NA,"0.9","0.9","1","0.1",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgPtol1","-300","98","7000000","1000000","1e+05","6","9","1","6","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","0.1","1","1","1","1","1","1","1","1","0.9","1","0.9","0.9","1","1","1","1","1","0.9","1","1","0","2","2","2",NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgPtol2","-200","98","4000000","640000","300000","6","7.21133610376329","1","6","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","0.1","1","1","1","1","1","1","1","1","0.9","1","0.9","0.9","1","1","1","1","1","0.9","1","1","0","2","2","2",NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgPtol2","-100","98","2500000","373000","500000","6","7.21133610376329","1","6","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","0.1","1","1","1","1","1","1","1","1","0.9","1","0.9","0.9","1","1","1","1","1","0.9","1","1","0","2","2","2",NA,NA,"2","2",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgTulIk","900","96.1","6500000","903208.462917592","150000","5","6","2","6","0.9","1","0","1","0.1","0.1","1",NA,"0.9","0.9","0.1","1","1","1","0.9","1","1","1","1","1","1","0.9","0","1","1","1","1","0","1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","1","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","TnFatim","1000","98","13481863.1853937","1400000","120000","6","7.74974772337661","5.39448937341019","6","1","1","0.9","1","0.1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","1","1","0.1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","0","1","0","2","0","2",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","TnFatim","1100","98","3964783.00304056","631000","120000","6","7.74974772337661","5.39448937341019","6","1","1","0.9","1","0.1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","1","1","0.1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","0","1","0","2","0","2",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgAyyub","1200","98","9076546.89964449","1676558.78306968","200000","5","7.56526773918403","4","5","1","1","1","1","0","0","0","1","1","1","0.9","1","1","1","1","1","1","0.9","1","1","1",NA,"0.1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.1","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5","5",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMamBh","1300","98","6836175.01306715","2100000","200000","7","9","3","7","1","1","1","1","0.1","1","1","0.9","1","1","0.9","1","1","1","0.9","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0.9","1","1","1",NA,"0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMamCP","1400","98","4800000","2100000","210528.797800339","7","9","3.61742095801883","7","1","1","1","1","0.1","1","1","0.9","1","1","0.9","1","0","1","0.9","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgMamBu","1500","98","6000000","2100000","139498.114712221","7","7","3.36731467493592","7","1","1","1","1","0.1","1","1","0.9","1","1","0.9","0.9","1","1","0.9","1","1","0.9","0.9","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0.9","1","1","1",NA,"0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxTieLa","-1400","86.3","343.942544354939",NA,"207.357814971377","1","1","1","1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0",NA,"0","1","0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxTieLa","-1300","86.3","343.942544354939",NA,"207.357814971377","1","1","1","1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0",NA,"0","1","0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxTieLa","-1200","86.3","343.942544354939",NA,"207.357814971377","1","1","1","1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0",NA,"0","1","0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxSanGu","-1100","86.3",NA,NA,"1256.32934375912",NA,"1","1","2","0","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0",NA,"0",NA,"0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxSanGu","-1000","86.3",NA,NA,"1256.32934375912",NA,"1","1","2","0","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0",NA,"0",NA,"0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxSanGu","-900","86.3",NA,NA,"1256.32934375912",NA,"1","1","2","0","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0",NA,"0",NA,"0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxSanGu","-800","86.3",NA,NA,"1256.32934375912",NA,"1","1","2","0","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0",NA,"0",NA,"0.1","0.1","0","0","0","0","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxRosar","-700","88.2","1796.60422955957","317.644013569529","1000",NA,"1","1","3","0","0",NA,"0","0","0","0","0.1","0","0.1","0.1","0",NA,"0","0","0.1","0.1","0.1","0","0","0","0","0","0",NA,"1","1","1","0","0","1","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxRosar","-600","88.2","1796.60422955957","317.644013569529","1000",NA,"1","1","3","0","0",NA,"0","0","0","0","0.1","0","0.1","0.1","0",NA,"0","0","0.1","0.1","0.1","0","0","0","0","0","0",NA,"1","1","1","0","0","1","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb1E","-500","94.1","9360.56530805003","1300","2000",NA,"1","1","2.56253809659594","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0",NA,"1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb1E","-400","94.1","9360.56530805003","1300","5280",NA,"1","1","2.56253809659594","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0",NA,"1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb1L","-300","84.3","50000","5000","5280",NA,"2","1","4","1","1","1",NA,"0.1",NA,NA,"0.1",NA,NA,NA,"1","1","0","0","1","0","0","0","0","0","0","0","0",NA,"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb1L","-200","84.3","50000","5000","5280",NA,"2","1","4","1","1","1",NA,"0.1",NA,NA,"0.1",NA,NA,NA,"1","1","0","0","1","0","0","0","0","0","0","0","0",NA,"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb2*","-100","96.1","39885.8175841256","20000","14500","3","2","2.43539969391153","4","1","1","1","1","0",NA,"1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0",NA,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley of Oaxaca","MxAlb2*","0","96.1","39885.8175841256","20000","14500","3","2","2.43539969391153","4","1","1","1","1","0",NA,"1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0",NA,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
