"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper"
"Deccan","InDecIA",-1100,86.3,2.94786020504986,2.50507632974511,2.8413534921084,1,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.199113867278019,-0.111495921346741,0.509723655902779
"Deccan","InDecIA",-1000,86.3,2.94786020504986,2.50507632974511,2.8413534921084,1,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.199113867278019,-0.111495921346741,0.509723655902779
"Deccan","InDecIA",-900,86.3,4.00163482861076,2.71685512833931,3.38902003185656,1.2719401856633,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.251700441687356,0.00172850609582129,0.50167237727889
"Deccan","InDecIA",-800,86.3,4.00163482861076,2.71685512833931,3.38902003185656,1.2719401856633,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.251700441687356,0.00172850609582129,0.50167237727889
"Deccan","InDecIA",-700,86.3,4.00163482861076,2.71685512833931,3.38902003185656,1.2719401856633,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.251700441687356,0.00172850609582129,0.50167237727889
"Deccan","InDecIA",-600,86.3,4.00163482861076,2.71685512833931,3.38902003185656,1.2719401856633,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.251700441687356,0.00172850609582129,0.50167237727889
"Deccan","InDecIA",-500,86.3,4.3304519279051,4.78029283645265,3.99146887474164,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.282782698811935,0.0678931592470737,0.497672238376796
"Deccan","InDecIA",-400,86.3,4.3304519279051,4.78029283645265,3.99146887474164,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.282782698811935,0.0678931592470737,0.497672238376796
"Deccan","InDecKg",-200,86.3,4.3304519279051,4.78029283645265,3.99146887474164,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.282782698811935,0.0678931592470737,0.497672238376796
"Deccan","InSataL",-100,82.4,6.90203043779908,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1,0.629418807940512,0.511826175342062,0.747011440538962
"Deccan","InSataL",0,82.4,6.85635484693525,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1,0.629651477516847,0.511453136753017,0.747849818280677
"Deccan","InSataL",100,82.4,6.9402170978282,6.10075371521831,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1,0.630382469978867,0.511968387710646,0.748796552247088
"Deccan","InSataL",200,82.4,6.95729179823032,6.16577735275293,4.92427928606188,3.02230156958063,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.70162632479824,1,0,1,1,1,0.631707515253547,0.511518503488882,0.751896527018212
"Deccan","InVakat",300,60.8,6.79160161783088,5.97647176912536,5.07877900474666,3.77535923564008,0.8625,0.666666666666667,0.78,0.983333333333333,5,1,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,3.66014837864465,1,0,1,1,1,0.650885933251068,0.509811103041348,0.791960763460788
"Deccan","InKadam",500,64.7,5.26790826832469,4.89198438112562,4.97849083506788,3.80057428254979,0.625,0.7125,0.925,0.94,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,1.27368024228487,1,0,1,1,1,0.595436052139726,0.506049569286795,0.684822534992656
"Deccan","InChaBd",600,74.5,6.7096478495689,5.8750612633917,4.84509804001426,4.45023458556487,0.9,0.744444444444444,0.975,0.95,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1,0.669997266348848,0.509288995046521,0.830705537651174
"Deccan","InChaBd",700,74.5,6.80027249611197,5.8750612633917,4.84509804001426,4.45023458556487,0.9,0.744444444444444,0.975,0.95,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1,0.677506939902182,0.513221397309973,0.841792482494391
"Deccan","InRasht",800,84.3,6.71502620524696,5.77815125038364,5,4.98299392351716,0.79,0.777777777777778,0.975,0.875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1,0.662573658943295,0.507075763744208,0.818071554142382
"Deccan","InRasht",900,84.3,6.7934334934666,5.77815125038364,5,4.98299392351716,0.79,0.777777777777778,0.975,0.875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1,0.663082457928436,0.506877730032672,0.8192871858242
"Deccan","InChaKl",1000,76.5,6.8744284922441,6.27270143604813,5.03586320967211,4.40903639187694,0.866666666666667,0.7125,0.975,0.975,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1,0.689744305898935,0.503206867676554,0.876281744121317
"Deccan","InHoysa",1200,72.5,6.45978058523487,5.0277118156457,5.09691001300806,3.13742857533472,0.733333333333333,0.916666666666667,0.9,0.9625,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,1.28678587483198,1,0,1,1,1,0.646275976093341,0.513444263885624,0.779107688301058
"Deccan","InKampi",1300,70.6,5.61131318793853,4.25044859743995,4.51173184978932,2.89913931017673,0.9125,0.766666666666667,0.766666666666667,0.9625,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,0.585457205206708,1,0,1,1,1,0.574510187598333,0.494144704577995,0.654875670618671
"Deccan","InVijay",1400,86.3,7.39794000867204,5.55601163811029,5,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1,0.676032629098241,0.511809141313862,0.840256116882619
"Deccan","InVijay",1500,86.3,7.39794000867204,5.55601163811029,5.29065662351379,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1,0.682229498007955,0.511507740410417,0.852951255605494
"Deccan","InVijay",1600,84.3,7.39794000867204,5.55601163811029,4.87034799163307,3.5408323963691,0.9,0.977777777777778,0.8,0.971428571428571,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.59221335707568,1,0,1,1,1,0.684828925202017,0.507636613958584,0.862021236445451
"Finger Lakes","UsIroqE",1600,98,3.74036268949424,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,1,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0.271635290779079,0.0387265753999125,0.504544006158245
"Finger Lakes","UsIroqE",1700,96.1,4.61454929919812,5,3.47712125471966,2.25,0,0.0833333333333333,0.333333333333333,0,2,1,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0.288920089386251,0.0734695470259132,0.504370631746589
"Garo Hills","InGaroE",1800,96.1,3.41779048843624,2.46391470242292,3.49566560505318,1.6,0,0.0833333333333333,0.333333333333333,0,1,1,2,NA,2,NA,2,NA,1,NA,NA,NA,2,0,0,1,0,0,0,NA,0,0.211930527666699,-0.0862688201592594,0.510129875492658
"Garo Hills","InGaroL",1900,96.1,3.41779048843624,2.46391470242292,3.49566560505318,1.6,0,0.0833333333333333,0.333333333333333,0,1,1,2,NA,2,NA,2,NA,1,NA,NA,NA,2,0,0,1,0,0,0,NA,0,0.211930527666699,-0.0862688201592594,0.510129875492658
"Ghanaian Coast","GhAshnE",1600,92.2,5.08771164601209,3.60970954864479,3.41228338670013,3.4,0.172727272727273,0.325,0.333333333333333,0,3,1,2,NA,2,NA,4,NA,NA,NA,NA,NA,3,0.9,0,3,1,1,1,1,0,0.349708054412628,0.177818461756033,0.521597647069223
"Ghanaian Coast","GhAshnE",1700,92.2,5.08771164601209,3.60970954864479,3.41228338670013,3.4,0.172727272727273,0.325,0.333333333333333,0,3,1,2,NA,2,NA,4,NA,NA,NA,NA,NA,3,0.9,0,3,1,1,1,1,0,0.349708054412628,0.177818461756033,0.521597647069223
"Ghanaian Coast","GhAshnL",1800,94.1,5.34999497831,5.94778350390418,4.13033376849501,4.4,0.454545454545455,0.408333333333333,1,0.375,3,1,2,NA,2,NA,4,NA,2,NA,NA,NA,3,0.9,1,4,1,1,1,1,1,0.518245339232763,0.478678097252752,0.557812581212773
"Iceland","IsCommw",1000,90.2,4.41995409980557,5.01283722470517,2.33338245215562,2,0.122222222222222,0,0.6,0.0125,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,2,0.9,0,1,1,0,1,1,0,0.305249199358138,0.104907464665592,0.505590934050684
"Iceland","IsCommw",1100,92.2,4.49136169383427,5.01283722470517,2.33338245215562,2.4,0.233333333333333,0,0.8,0.3625,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,0,2,1,1,1,1,0,0.360643332561366,0.209972100825205,0.511314564297527
"Iceland","IsCommw",1200,90.2,4.21804121017494,5.01283722470517,2.33338245215562,2.4,0.233333333333333,0,1,0.9875,4,1,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,1,2,1,1,1,1,1,0.412493298511597,0.318451027332784,0.50653556969041
"Iceland","NorKing",1300,96.1,4.74129432001785,5.01283722470517,2.42592880271984,3.75,0.554545454545455,0.0166666666666667,1,0.9875,4,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,3,0.666666666666667,1,4,1,1,1,1,1,0.466380767655211,0.421295205993062,0.511466329317361
"Kachi Plain","PkAcerN",-7500,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-7400,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-7300,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-7200,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-7100,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-7000,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6900,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6800,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6700,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6600,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6500,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6400,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6300,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6200,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6100,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-6000,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-5900,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-5800,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-5700,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkAcerN",-5600,88.2,2.6185684869891,2.19480576073871,2.68556561120527,0.612619248301257,0.0272727272727273,0.275,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.168741545639994,-0.159194955576911,0.496678046856899
"Kachi Plain","PkCeraN",-5500,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-5400,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-5300,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-5200,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-5100,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-5000,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4900,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4800,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4700,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4600,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4500,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4400,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4300,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4200,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkCeraN",-4100,88.2,3.13102922753714,2.2968647596269,2.81857522151271,0.537024370269582,0.0272727272727273,0.35,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.164244715095906,-0.181867836648176,0.510357266839989
"Kachi Plain","PkChalc",-4000,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3900,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3800,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3700,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3600,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3500,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3400,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkChalc",-3300,86.3,2.13315032513575,2.86309018564218,3.36458238290657,1.40890302898575,0.1,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.221303202545595,-0.0752565443456375,0.517862949436828
"Kachi Plain","PkPreUr",-3200,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-3100,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-3000,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-2900,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-2800,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-2700,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkPreUr",-2600,86.3,4.71328448452538,3.06157793347136,3.52757448270812,1.7969240525935,0.109090909090909,0.341666666666667,0,0,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.253998970000091,-0.0362120117315759,0.544209951731759
"Kachi Plain","PkUrbn1",-2500,56.9,5.54686984314473,5.81857492217788,5,3,0.62,0.866666666666667,0.75,0.931738924434953,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,0.566257205002948,0.498375258553566,0.634139151452331
"Kachi Plain","PkUrbn1",-2400,56.9,5.54686984314473,5.81857492217788,5,3,0.62,0.866666666666667,0.75,0.931738924434953,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,0.566257205002948,0.498375258553566,0.634139151452331
"Kachi Plain","PkUrbn1",-2300,56.9,5.54686984314473,5.81857492217788,5,3,0.62,0.866666666666667,0.75,0.931738924434953,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,0.566257205002948,0.498375258553566,0.634139151452331
